filename,filepath,mean_intensity,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,mean_r,mean_g,mean_b
TCGA-G9-6348-01Z-00-DX1_generated_2.png,./data/kde_synth_images/TCGA-G9-6348-01Z-00-DX1_generated_2.png,0.5950456816175784,415.97732552711153,0.08563846863111337,0.011104732001981291,0.8840258381148624,0.766799,0.55203676,0.7104392
TCGA-G9-6363-01Z-00-DX1_generated_3.png,./data/kde_synth_images/TCGA-G9-6363-01Z-00-DX1_generated_3.png,0.7002657337642519,501.2781196284465,0.0871814075142076,0.012525716094125216,0.851859791416746,0.8795209,0.7132185,0.85405684
TCGA-49-4488-01Z-00-DX1_generated_5.png,./data/kde_synth_images/TCGA-49-4488-01Z-00-DX1_generated_5.png,0.2951133950559902,186.1793374980064,0.12566622067425756,0.015980701557012575,0.9364158716781522,0.51981175,0.22538288,0.46886256
TCGA-G9-6363-01Z-00-DX1_generated_7.png,./data/kde_synth_images/TCGA-G9-6363-01Z-00-DX1_generated_7.png,0.6770846231689347,501.64086244643846,0.08424855459645368,0.011870544534771203,0.852215161668512,0.87493813,0.6689925,0.8377357
TCGA-B0-5711-01Z-00-DX1_generated_5.png,./data/kde_synth_images/TCGA-B0-5711-01Z-00-DX1_generated_5.png,0.5399125574397138,420.132060053875,0.08710422612900333,0.010437659240916941,0.9009986745488378,0.72982764,0.47970742,0.5999874
TCGA-B0-5711-01Z-00-DX1_generated_4.png,./data/kde_synth_images/TCGA-B0-5711-01Z-00-DX1_generated_4.png,0.6276542584622141,456.0902268454811,0.0863627629816835,0.010569218347537606,0.9018285594354096,0.7724737,0.5862438,0.70052207
TCGA-G9-6348-01Z-00-DX1_generated_5.png,./data/kde_synth_images/TCGA-G9-6348-01Z-00-DX1_generated_5.png,0.5890658098149189,439.1907046517356,0.08117871120846522,0.01128130075205983,0.8594462360368077,0.79514706,0.5622303,0.7135401
TCGA-49-4488-01Z-00-DX1_generated_4.png,./data/kde_synth_images/TCGA-49-4488-01Z-00-DX1_generated_4.png,0.3102902239067544,180.27219145478594,0.12751854986986585,0.016025650115661583,0.9460773617853993,0.5333289,0.21285163,0.42277724
TCGA-50-5931-01Z-00-DX1_generated_8.png,./data/kde_synth_images/TCGA-50-5931-01Z-00-DX1_generated_8.png,0.3974171095236235,292.440373378688,0.09505564751155589,0.013741507238060722,0.8923255382834109,0.59708565,0.3674961,0.5644841
TCGA-A7-A13F-01Z-00-DX1_generated_7.png,./data/kde_synth_images/TCGA-A7-A13F-01Z-00-DX1_generated_7.png,0.5958184471129329,347.84136436625363,0.09682313555747651,0.011829663694357553,0.9076429861825216,0.70943546,0.55974865,0.7059022
TCGA-50-5931-01Z-00-DX1_generated_6.png,./data/kde_synth_images/TCGA-50-5931-01Z-00-DX1_generated_6.png,0.37276114074355615,271.3197849380281,0.10488791177289396,0.013720638863066341,0.9170905927515882,0.5952599,0.3196591,0.48318124
TCGA-B0-5711-01Z-00-DX1_generated_1.png,./data/kde_synth_images/TCGA-B0-5711-01Z-00-DX1_generated_1.png,0.6391478149982951,362.2504453799793,0.09563791708964264,0.011710637395273935,0.9173192951383311,0.75253785,0.5917643,0.7323767
TCGA-G9-6356-01Z-00-DX1_generated_6.png,./data/kde_synth_images/TCGA-G9-6356-01Z-00-DX1_generated_6.png,0.5710282408190004,452.76516202379753,0.08021870816847912,0.010456880560988133,0.8862173305845961,0.7408922,0.514374,0.66485155
TCGA-18-5592-01Z-00-DX1_generated_3.png,./data/kde_synth_images/TCGA-18-5592-01Z-00-DX1_generated_3.png,0.3738422649406427,123.9132213857866,0.1537733821763609,0.020555593088074465,0.9431306885831802,0.6567322,0.29826286,0.47033313
TCGA-A7-A13F-01Z-00-DX1_generated_10.png,./data/kde_synth_images/TCGA-A7-A13F-01Z-00-DX1_generated_10.png,0.5952342778260673,438.00539648209565,0.08440287990180477,0.01049790419118689,0.8972224599602822,0.7556807,0.5530007,0.6718351
TCGA-AR-A1AK-01Z-00-DX1_generated_2.png,./data/kde_synth_images/TCGA-AR-A1AK-01Z-00-DX1_generated_2.png,0.40573345676217065,324.77211513637536,0.09652204881037908,0.012355331159017144,0.9009594660237618,0.60202897,0.36196876,0.56036294
TCGA-38-6178-01Z-00-DX1_generated_10.png,./data/kde_synth_images/TCGA-38-6178-01Z-00-DX1_generated_10.png,0.4841120024991944,324.90673031933363,0.09598347305730243,0.01193241326444452,0.9097929011759015,0.6208748,0.45462134,0.60054594
TCGA-AR-A1AK-01Z-00-DX1_generated_6.png,./data/kde_synth_images/TCGA-AR-A1AK-01Z-00-DX1_generated_6.png,0.42959078530882666,325.3387523994009,0.09541916968352243,0.012812143059130412,0.8901928242692333,0.63023853,0.3920872,0.56492704
TCGA-49-4488-01Z-00-DX1_generated_2.png,./data/kde_synth_images/TCGA-49-4488-01Z-00-DX1_generated_2.png,0.28768355763065917,146.00915386178895,0.13893234100634813,0.017557066546676315,0.9519810008339352,0.4903794,0.19184428,0.39429462
TCGA-A7-A13F-01Z-00-DX1_generated_9.png,./data/kde_synth_images/TCGA-A7-A13F-01Z-00-DX1_generated_9.png,0.5934315043355054,424.8763866791683,0.0839869772645363,0.010595742132556768,0.9001445546462351,0.70885646,0.55295,0.6575061
TCGA-18-5592-01Z-00-DX1_generated_2.png,./data/kde_synth_images/TCGA-18-5592-01Z-00-DX1_generated_2.png,0.4376862109942893,205.75477347151707,0.12472917253139486,0.016897895366155307,0.9219814654889235,0.68112856,0.3650837,0.526533
TCGA-38-6178-01Z-00-DX1_generated_7.png,./data/kde_synth_images/TCGA-38-6178-01Z-00-DX1_generated_7.png,0.5053987587666893,365.926271068151,0.08633528476394024,0.011809753994835972,0.8835634474134282,0.7111069,0.4499695,0.63222265
TCGA-AR-A1AS-01Z-00-DX1_generated_9.png,./data/kde_synth_images/TCGA-AR-A1AS-01Z-00-DX1_generated_9.png,0.3911779887295802,298.9420441971419,0.09806984422912023,0.013434890423830526,0.8930852685654863,0.6073898,0.34838396,0.5409054
TCGA-G9-6356-01Z-00-DX1_generated_7.png,./data/kde_synth_images/TCGA-G9-6356-01Z-00-DX1_generated_7.png,0.5600196669587707,425.6085118769741,0.0815728270804155,0.010792457430358345,0.883519145900749,0.74648917,0.49592724,0.65305036
TCGA-50-5931-01Z-00-DX1_generated_3.png,./data/kde_synth_images/TCGA-50-5931-01Z-00-DX1_generated_3.png,0.43352695958570187,301.72008722900256,0.09442410003669821,0.013667574355137742,0.8833678567118223,0.6338637,0.3874742,0.5511073
TCGA-50-5931-01Z-00-DX1_generated_2.png,./data/kde_synth_images/TCGA-50-5931-01Z-00-DX1_generated_2.png,0.40285311496950205,298.01621826184027,0.09907698261671384,0.014378818199070532,0.888327357929828,0.644276,0.35286808,0.5268238
TCGA-HE-7128-01Z-00-DX1_generated_8.png,./data/kde_synth_images/TCGA-HE-7128-01Z-00-DX1_generated_8.png,0.581835045680571,624.4331564235043,0.07257257448871603,0.01170945845021023,0.7907333813811469,0.7806089,0.54149795,0.6916254
TCGA-HE-7130-01Z-00-DX1_generated_2.png,./data/kde_synth_images/TCGA-HE-7130-01Z-00-DX1_generated_2.png,0.3871621526482059,357.84735935848266,0.09506624601554492,0.015755396427054962,0.8304044334501773,0.7082933,0.30273074,0.5116534
TCGA-G9-6336-01Z-00-DX1_generated_3.png,./data/kde_synth_images/TCGA-G9-6336-01Z-00-DX1_generated_3.png,0.5544839188211295,424.98775732977373,0.0847009290022413,0.011629193755153843,0.8598266948228136,0.7375425,0.52239406,0.6554366
TCGA-38-6178-01Z-00-DX1_generated_6.png,./data/kde_synth_images/TCGA-38-6178-01Z-00-DX1_generated_6.png,0.4896284267798082,335.2699959987829,0.09004719204029599,0.01257877238509618,0.8854552312116245,0.6928017,0.42480004,0.622928
TCGA-G9-6348-01Z-00-DX1_generated_1.png,./data/kde_synth_images/TCGA-G9-6348-01Z-00-DX1_generated_1.png,0.6553681433332283,422.9614444403164,0.08641379162281004,0.011773037375194986,0.8672057095199256,0.8141167,0.6314298,0.77040243
TCGA-HE-7129-01Z-00-DX1_generated_6.png,./data/kde_synth_images/TCGA-HE-7129-01Z-00-DX1_generated_6.png,0.4672360313520758,925.4163051120319,0.056954673785340894,0.009004040288715718,0.7799281719335008,0.71847534,0.42625874,0.573084
TCGA-G9-6363-01Z-00-DX1_generated_8.png,./data/kde_synth_images/TCGA-G9-6363-01Z-00-DX1_generated_8.png,0.6435044470516944,477.82680953181597,0.08742435285296794,0.011567648439530016,0.8590206739955158,0.835642,0.6304549,0.7686664
TCGA-49-4488-01Z-00-DX1_generated_6.png,./data/kde_synth_images/TCGA-49-4488-01Z-00-DX1_generated_6.png,0.30304793107825634,150.73340518975863,0.13721847716990027,0.016958622403118066,0.9510498916359037,0.54404294,0.21471503,0.40300187
TCGA-G9-6336-01Z-00-DX1_generated_6.png,./data/kde_synth_images/TCGA-G9-6336-01Z-00-DX1_generated_6.png,0.5650379851867015,437.59382647450343,0.08389101247841696,0.011286611477407208,0.8638054756490168,0.75318736,0.54172087,0.68606806
TCGA-18-5592-01Z-00-DX1_generated_7.png,./data/kde_synth_images/TCGA-18-5592-01Z-00-DX1_generated_7.png,0.3858979240259009,129.85331918875738,0.15212101189207072,0.020656712240292,0.9416929270163067,0.68315816,0.31981337,0.49242264
TCGA-G9-6348-01Z-00-DX1_generated_6.png,./data/kde_synth_images/TCGA-G9-6348-01Z-00-DX1_generated_6.png,0.5950168722414306,435.38180018051486,0.08149193200109865,0.011077950441530255,0.8707039587983773,0.77891815,0.5595538,0.7131438
TCGA-AR-A1AS-01Z-00-DX1_generated_10.png,./data/kde_synth_images/TCGA-AR-A1AS-01Z-00-DX1_generated_10.png,0.39436438657882156,176.32763490266697,0.13310671865018328,0.01828485839889263,0.913549823743424,0.67877847,0.3230193,0.5252637
TCGA-AR-A1AS-01Z-00-DX1_generated_7.png,./data/kde_synth_images/TCGA-AR-A1AS-01Z-00-DX1_generated_7.png,0.4482462193481624,324.8074286010212,0.09098278690635886,0.012855966923299123,0.8872795587992902,0.63480616,0.3940192,0.5892211
TCGA-AR-A1AK-01Z-00-DX1_generated_7.png,./data/kde_synth_images/TCGA-AR-A1AK-01Z-00-DX1_generated_7.png,0.4264890210726549,226.39433335029426,0.12344522838976875,0.015929087842243835,0.9129964536363809,0.6746991,0.36591244,0.51166594
TCGA-AR-A1AK-01Z-00-DX1_generated_5.png,./data/kde_synth_images/TCGA-AR-A1AK-01Z-00-DX1_generated_5.png,0.4064982953499813,249.68652003410787,0.11827551005327103,0.014979589575182488,0.9130913824134885,0.64595497,0.3630057,0.49440452
TCGA-A7-A13E-01Z-00-DX1_generated_8.png,./data/kde_synth_images/TCGA-A7-A13E-01Z-00-DX1_generated_8.png,0.4888346855142228,368.65109652268393,0.08880552413745528,0.011373170975979612,0.8982005192591052,0.6770323,0.44541413,0.5904905
TCGA-A7-A13F-01Z-00-DX1_generated_2.png,./data/kde_synth_images/TCGA-A7-A13F-01Z-00-DX1_generated_2.png,0.5354791905025684,300.7581735393187,0.10223943419807592,0.012959866810772493,0.9149322081813872,0.665461,0.49951965,0.6681163
TCGA-G9-6356-01Z-00-DX1_generated_8.png,./data/kde_synth_images/TCGA-G9-6356-01Z-00-DX1_generated_8.png,0.5601459922231635,427.29129950913574,0.08319764895664504,0.010567901974645482,0.8961572330694413,0.7072204,0.5075732,0.64545095
TCGA-HE-7129-01Z-00-DX1_generated_2.png,./data/kde_synth_images/TCGA-HE-7129-01Z-00-DX1_generated_2.png,0.4622457561157569,874.4806480761804,0.05852207798425197,0.009371353626775143,0.7789968861366896,0.69281757,0.41307873,0.5468078
TCGA-G9-6336-01Z-00-DX1_generated_8.png,./data/kde_synth_images/TCGA-G9-6336-01Z-00-DX1_generated_8.png,0.5924419474800813,470.5609311780822,0.08105708356406946,0.01107024087095647,0.8529420093937962,0.77532935,0.58182645,0.7129056
TCGA-A7-A13F-01Z-00-DX1_generated_5.png,./data/kde_synth_images/TCGA-A7-A13F-01Z-00-DX1_generated_5.png,0.559145543210011,377.69296822779256,0.08844727778166452,0.011160056321540032,0.900674602210409,0.69445145,0.5198506,0.6555896
TCGA-A7-A13E-01Z-00-DX1_generated_3.png,./data/kde_synth_images/TCGA-A7-A13E-01Z-00-DX1_generated_3.png,0.5602360036140552,328.3668939138516,0.09811504257798942,0.011697578486461734,0.9174793670230713,0.67321205,0.52277863,0.6594804
TCGA-A7-A13F-01Z-00-DX1_generated_8.png,./data/kde_synth_images/TCGA-A7-A13F-01Z-00-DX1_generated_8.png,0.6422255784779658,330.0620843874735,0.10284541175297524,0.012538273090645835,0.9109800969279199,0.7256602,0.62469256,0.7357137
TCGA-AR-A1AK-01Z-00-DX1_generated_8.png,./data/kde_synth_images/TCGA-AR-A1AK-01Z-00-DX1_generated_8.png,0.4092838662532208,303.637385061103,0.10287165325904347,0.013466592806061927,0.8978945389309353,0.6240772,0.37361974,0.53282905
TCGA-49-4488-01Z-00-DX1_generated_3.png,./data/kde_synth_images/TCGA-49-4488-01Z-00-DX1_generated_3.png,0.3011099908266264,176.61031481304371,0.12886853191965458,0.016352968421214444,0.9482061655660458,0.5101999,0.20471436,0.4400454
TCGA-G9-6356-01Z-00-DX1_generated_4.png,./data/kde_synth_images/TCGA-G9-6356-01Z-00-DX1_generated_4.png,0.49848195838467557,420.41299055851215,0.08323660066595483,0.010930063749810738,0.8930417349311918,0.7027594,0.4418091,0.61129415
TCGA-AR-A1AS-01Z-00-DX1_generated_6.png,./data/kde_synth_images/TCGA-AR-A1AS-01Z-00-DX1_generated_6.png,0.41606338652575175,284.14548426438654,0.1013334889261124,0.014200736692845778,0.8898321919811792,0.63966554,0.36560482,0.5363503
TCGA-18-5592-01Z-00-DX1_generated_8.png,./data/kde_synth_images/TCGA-18-5592-01Z-00-DX1_generated_8.png,0.3967526731641061,118.66408236075425,0.1567841968005134,0.021595402230975624,0.9372160051183197,0.6733744,0.31921995,0.49210104
TCGA-A7-A13E-01Z-00-DX1_generated_7.png,./data/kde_synth_images/TCGA-A7-A13E-01Z-00-DX1_generated_7.png,0.42648971644460015,240.3415975210784,0.11389518743364124,0.013457385430017904,0.926351309176812,0.5425033,0.399131,0.5842483
TCGA-A7-A13E-01Z-00-DX1_generated_6.png,./data/kde_synth_images/TCGA-A7-A13E-01Z-00-DX1_generated_6.png,0.49342863151655814,284.25978780700876,0.10448618233107361,0.012102744125215358,0.9289319567361948,0.56350344,0.49225044,0.6198112
TCGA-18-5592-01Z-00-DX1_generated_1.png,./data/kde_synth_images/TCGA-18-5592-01Z-00-DX1_generated_1.png,0.43066210541569155,301.1069012135263,0.0944943775594614,0.013807376939437828,0.8782136683250007,0.64183044,0.3917399,0.5619048
TCGA-A7-A13E-01Z-00-DX1_generated_4.png,./data/kde_synth_images/TCGA-A7-A13E-01Z-00-DX1_generated_4.png,0.5011773158540319,284.1729422467035,0.10497657155799005,0.012581380818592412,0.9263324224232435,0.6064849,0.47927248,0.6283636
